revenue|sales|city
592080|2|Oxford
1603814|3|Cambridge
1693940|3|Cambridge
1636126|1|Cambridge
183609|3|London
1377021|3|Cambridge
1160508|3|Durham
1497415|4|Cambridge
866750|3|Oxford
869561|3|Oxford
373603|2|London
773947|3|Oxford
1381017|4|Cambridge
994238|4|Durham
107856|1|London
1145068|3|Durham
1405987|3|Cambridge
645157|3|Oxford
579492|3|Oxford
1076066|4|Durham
674775|3|Oxford
49635|4|London
163726|3|London
344815|4|London
869075|2|Oxford
1453654|4|Cambridge
1508170|3|Cambridge
737600|3|Oxford
1251506|3|Durham
816638|2|Oxford
1291164|3|Durham
1182213|2|Durham
1519404|4|Cambridge
1655693|3|Cambridge
982198|2|Durham
1501944|3|Cambridge
1223626|4|Durham
165169|3|London
219751|4|London
263504|3|London
1661127|3|Cambridge
85064|3|London
587323|4|Oxford
348070|3|London
892152|3|Oxford
159007|1|London
5628|3|London
762810|3|Oxford
1050535|3|Durham
801738|1|Oxford
89542|2|London
1053750|4|Durham
1697301|2|Cambridge
1031443|2|Durham
1184044|2|Durham
406021|1|London
840536|4|Oxford
1001708|1|Durham
1613480|3|Cambridge
347244|2|London
1537131|3|Cambridge
225214|4|London
813889|2|Oxford
535334|3|Oxford
794107|3|Oxford
991292|3|Durham
1152660|3|Durham
44328|2|London
583923|3|Oxford
253946|3|London
1661249|4|Cambridge
966578|2|Durham
1314260|3|Durham
717435|3|Oxford
1413555|2|Cambridge
1598327|1|Cambridge
1136597|3|Durham
1315099|3|Durham
361759|2|London
224455|2|London
67346|3|London
1183031|3|Durham
1720659|4|Cambridge
1185054|3|Durham
1008242|4|Durham
396882|3|London
1072456|1|Durham
1685236|2|Cambridge
1056757|3|Durham
690582|3|Oxford
1117814|3|Durham
1309639|4|Durham
1551717|3|Cambridge
1077712|3|Durham
208214|1|London
128899|3|London
814249|4|Oxford
1402308|3|Cambridge
9597|2|London
1570249|4|Cambridge
1059506|2|Durham
1293528|4|Durham
1405884|1|Cambridge
70341|4|London
329543|4|London
1466255|4|Cambridge
1122416|4|Durham
79637|3|London
558732|3|Oxford
242129|1|London
6656|4|London
58180|2|London
1380732|3|Cambridge
1518284|4|Cambridge
1629184|2|Cambridge
229147|3|London
1444196|3|Cambridge
910575|1|Durham
1347682|3|Cambridge
914506|3|Durham
1049855|3|Durham
17517|1|London
1635185|3|Cambridge
1660771|4|Cambridge
876948|4|Oxford
1158806|3|Durham
216712|3|London
834596|4|Oxford
16795|3|London
1418985|4|Cambridge
364487|4|London
249790|3|London
1257299|3|Durham
1092065|4|Durham
80695|1|London
64411|3|London
92375|4|London
1400841|2|Cambridge
1471254|4|Cambridge
962316|2|Durham
156724|3|London
355841|3|London
1565025|3|Cambridge
1115256|3|Durham
861478|2|Oxford
955516|3|Durham
131223|3|London
1050290|4|Durham
1253280|1|Durham
1682572|3|Cambridge
736091|3|Oxford
1068944|1|Durham
533387|4|Oxford
591525|3|Oxford
558045|3|Oxford
1552969|3|Cambridge
600063|1|Oxford
224105|3|London
1126269|3|Durham
1763473|1|Cambridge
94575|3|London
788499|2|Oxford
281854|2|London
304058|2|London
1644509|2|Cambridge
887604|3|Oxford
173605|3|London
371393|4|London
1019322|3|Durham
340877|4|London
1199576|3|Durham
186071|3|London
72437|4|London
687029|3|Oxford
1732888|2|Cambridge
1149618|3|Durham
1327814|2|Durham
1104420|4|Durham
822952|3|Oxford
919322|2|Durham
1336317|4|Durham
953230|3|Durham
1063304|3|Durham
1509625|3|Cambridge
995535|4|Durham
408660|2|London
570572|3|Oxford
919670|4|Durham
896821|2|Oxford
818840|2|Oxford
897956|3|Durham
1334466|2|Durham
1394528|2|Cambridge
682009|2|Oxford
1032106|4|Durham
795356|3|Oxford
1742520|2|Cambridge
703403|2|Oxford
1723140|3|Cambridge
363127|4|London
628255|3|Oxford
1767871|2|Cambridge
1012195|4|Durham
295880|1|London
1022855|2|Durham
562925|4|Oxford
305138|3|London
1682319|3|Cambridge
1700939|2|Cambridge
130755|2|London
539518|4|Oxford
1087656|2|Durham
731335|3|Oxford
448700|2|London
1095298|3|Durham
45637|2|London
1742774|3|Cambridge
1036348|3|Durham
1466440|1|Cambridge
1656698|3|Cambridge
426589|3|London
1465640|3|Cambridge
1144633|3|Durham
126167|3|London
1551001|3|Cambridge
257120|1|London
363508|1|London
1527966|3|Cambridge
1509756|3|Cambridge
943423|3|Durham
1683182|3|Cambridge
766789|2|Oxford
1782824|3|Cambridge
1065604|1|Durham
1669486|3|Cambridge
1087244|3|Durham
1382323|3|Cambridge
692814|3|Oxford
157950|3|London
1065528|3|Durham
1181871|3|Durham
267412|3|London
105424|2|London
1537512|3|Cambridge
988806|3|Durham
1768195|2|Cambridge
67795|4|London
1338139|2|Durham
1735770|3|Cambridge
306153|3|London
317602|4|London
1112365|4|Durham
1547050|3|Cambridge
1250009|3|Durham
1383797|4|Cambridge
1649759|2|Cambridge
1404707|3|Cambridge
1416216|3|Cambridge
1637778|3|Cambridge
644977|2|Oxford
749925|2|Oxford
991209|3|Durham
811967|3|Oxford
257225|3|London
1122458|3|Durham
429313|4|London
373632|2|London
1646006|4|Cambridge
1195786|4|Durham
747501|4|Oxford
1222123|1|Durham
1642357|3|Cambridge
335158|3|London
1731375|4|Cambridge
1452697|3|Cambridge
168102|2|London
1116991|3|Durham
1410493|1|Cambridge
785412|1|Oxford
712603|3|Oxford
1593599|3|Cambridge
549846|2|Oxford
180288|4|London
706994|4|Oxford
870755|2|Oxford
1260362|1|Durham
459592|3|Oxford
1051765|3|Durham
503959|4|Oxford
162669|3|London
335569|2|London
761859|4|Oxford
1786228|3|Cambridge
1455432|2|Cambridge
1513807|3|Cambridge
276111|3|London
1142260|4|Durham
1394267|4|Cambridge
1263035|3|Durham
1211093|3|Durham
1628866|4|Cambridge
586787|4|Oxford
764943|2|Oxford
582171|3|Oxford
953783|2|Durham
1612364|4|Cambridge
833288|4|Oxford
662612|2|Oxford
693572|2|Oxford
1767366|3|Cambridge
821452|3|Oxford
1330854|2|Durham
1733484|4|Cambridge
540292|3|Oxford
805573|3|Oxford
1546554|4|Cambridge
961890|3|Durham
977905|3|Durham
1562258|4|Cambridge
853599|3|Oxford
269547|4|London
40847|4|London
463962|4|Oxford
1328584|2|Durham
1197801|2|Durham
1760439|4|Cambridge
36984|3|London
105398|4|London
1077525|3|Durham
323471|3|London
838551|4|Oxford
298593|2|London
15174|3|London
1205646|3|Durham
19865|3|London
454618|3|Oxford
1004478|1|Durham
1672108|3|Cambridge
830108|4|Oxford
1411344|3|Cambridge
1462251|3|Cambridge
269792|3|London
557412|4|Oxford
979502|2|Durham
364307|3|London
426109|3|London
888610|4|Oxford
328124|4|London
282489|3|London
171182|3|London
317487|3|London
807932|2|Oxford
1005849|2|Durham
1323629|1|Durham
306070|3|London
226507|2|London
682669|2|Oxford
842823|2|Oxford
1600627|2|Cambridge
373590|4|London
1428187|4|Cambridge
1051625|1|Durham
1304571|2|Durham
17994|3|London
435124|4|London
989945|3|Durham
1081732|1|Durham
1034982|3|Durham
1174164|3|Durham
462802|3|Oxford
714091|3|Oxford
1485616|4|Cambridge
26709|4|London
1543364|1|Cambridge
628944|3|Oxford
1736372|3|Cambridge
1348123|4|Cambridge
386690|4|London
261704|4|London
1631727|3|Cambridge
1548152|2|Cambridge
1136937|2|Durham
1274156|2|Durham
630195|2|Oxford
1188985|4|Durham
100675|2|London
422020|4|London
1475479|3|Cambridge
301299|3|London
799616|4|Oxford
1196522|3|Durham
357450|3|London
438735|3|London
1326297|1|Durham
1123450|3|Durham
329400|4|London
725953|3|Oxford
1207497|3|Durham
1030775|4|Durham
1092735|2|Durham
626756|3|Oxford
1199621|3|Durham
361125|2|London
362042|1|London
1556086|3|Cambridge
1302471|3|Durham
1103658|3|Durham
1372571|3|Cambridge
1742468|4|Cambridge
128862|2|London
297123|2|London
657084|4|Oxford
2054|4|London
289194|3|London
453106|1|Oxford
766950|4|Oxford
1092705|3|Durham
822829|3|Oxford
939788|4|Durham
419636|3|London
226935|3|London
893243|3|Oxford
1525323|3|Cambridge
1589364|3|Cambridge
261037|2|London
924637|3|Durham
554074|3|Oxford
945371|3|Durham
891573|4|Oxford
1166921|4|Durham
977241|3|Durham
11234|2|London
1776914|3|Cambridge
575204|2|Oxford
1783135|2|Cambridge
1683242|2|Cambridge
1487262|3|Cambridge
1304627|4|Durham
1176503|3|Durham
1041164|2|Durham
798466|3|Oxford
943573|1|Durham
155525|2|London
66849|4|London
1588651|3|Cambridge
1497071|3|Cambridge
885092|2|Oxford
971017|3|Durham
57822|2|London
1365210|3|Cambridge
537398|3|Oxford
175557|4|London
1688523|3|Cambridge
758735|3|Oxford
1082021|2|Durham
655029|3|Oxford
65374|4|London
89730|4|London
1334480|3|Durham
1773158|1|Cambridge
1051063|4|Durham
666101|3|Oxford
95354|3|London
1529173|1|Cambridge
701395|2|Oxford
43818|3|London
210702|2|London
937102|3|Durham
803281|3|Oxford
688235|3|Oxford
61785|4|London
287803|3|London
864105|4|Oxford
927408|2|Durham
92838|3|London
709570|3|Oxford
1728070|1|Cambridge
694391|2|Oxford
859033|3|Oxford
1771273|3|Cambridge
726543|4|Oxford
753171|2|Oxford
721580|3|Oxford
219462|3|London
1613805|1|Cambridge
515882|3|Oxford
723705|3|Oxford
1646389|4|Cambridge
893976|2|Oxford
789726|3|Oxford
896368|4|Oxford
534833|2|Oxford
837088|3|Oxford
1114892|1|Durham
884232|4|Oxford
446198|3|London
922857|3|Durham
1685575|3|Cambridge
168489|4|London
1651673|3|Cambridge
1113149|4|Durham
967268|3|Durham
1003459|3|Durham
14482|2|London
698662|3|Oxford
530275|3|Oxford
1106657|2|Durham
472841|2|Oxford
1779024|3|Cambridge
1778143|3|Cambridge
430585|2|London
179060|3|London
1770408|3|Cambridge
195566|4|London
1057669|3|Durham
1399360|2|Cambridge
1208095|4|Durham
412358|2|London
139288|2|London
1512966|3|Cambridge
860821|4|Oxford
1001189|3|Durham
777494|4|Oxford
1274872|2|Durham
1692634|1|Cambridge
1446408|4|Cambridge
287399|2|London
828120|4|Oxford
1052114|3|Durham
45762|2|London
1763524|3|Cambridge
499234|3|Oxford
431325|4|London
1306907|3|Durham
599690|3|Oxford
1192849|3|Durham
366677|3|London
1114849|4|Durham
1140917|1|Durham
1280571|3|Durham
1390872|4|Cambridge
248797|4|London
29492|3|London
298965|2|London
950035|3|Durham
1259607|3|Durham
884140|4|Oxford
1145815|4|Durham
645617|2|Oxford
534169|3|Oxford
1456672|3|Cambridge
687904|3|Oxford
956695|3|Durham
131935|3|London
1668345|3|Cambridge
1765238|3|Cambridge
1002750|3|Durham
271198|3|London
708188|3|Oxford
1116969|3|Durham
1031961|3|Durham
984220|3|Durham
1023751|3|Durham
1179449|2|Durham
1322901|2|Durham
336365|2|London
1006857|3|Durham
354830|3|London
1597780|3|Cambridge
1093825|3|Durham
1472677|2|Cambridge
1646021|3|Cambridge
1517280|3|Cambridge
1769595|2|Cambridge
167009|1|London
284684|3|London
266411|4|London
1296600|2|Durham
554727|1|Oxford
1698835|3|Cambridge
1311973|4|Durham
922836|3|Durham
559608|3|Oxford
624378|4|Oxford
1189405|4|Durham
1726129|1|Cambridge
332013|3|London
1358467|2|Cambridge
1589471|4|Cambridge
1164568|1|Durham
380892|3|London
1345436|4|Durham
427395|3|London
83042|4|London
1694082|3|Cambridge
1675098|3|Cambridge
827335|3|Oxford
1515631|3|Cambridge
50666|2|London
1423826|3|Cambridge
761403|2|Oxford
656001|3|Oxford
1221758|2|Durham
386476|3|London
1528768|4|Cambridge
1686416|3|Cambridge
498796|1|Oxford
952439|3|Durham
154630|3|London
1599489|3|Cambridge
1510235|3|Cambridge
757238|2|Oxford
661734|3|Oxford
403730|3|London
729129|2|Oxford
1190749|3|Durham
1093339|3|Durham
936784|4|Durham
624775|2|Oxford
862052|2|Oxford
312938|4|London
1708750|3|Cambridge
1651095|4|Cambridge
133793|3|London
619122|2|Oxford
943350|2|Durham
1149870|1|Durham
668420|1|Oxford
1403598|1|Cambridge
779467|3|Oxford
101485|2|London
403977|3|London
562211|3|Oxford
1198321|1|Durham
1102082|2|Durham
808768|1|Oxford
145250|2|London
353671|2|London
1133973|4|Durham
886774|1|Oxford
1488096|1|Cambridge
744267|3|Oxford
1617226|1|Cambridge
463794|3|Oxford
990240|3|Durham
168486|4|London
1000103|3|Durham
1768379|3|Cambridge
618476|4|Oxford
849778|3|Oxford
1529381|2|Cambridge
619326|3|Oxford
646850|2|Oxford
1234789|2|Durham
257137|3|London
626275|3|Oxford
1462235|3|Cambridge
1037495|3|Durham
1391837|3|Cambridge
1172206|3|Durham
217836|3|London
1461629|3|Cambridge
1633247|3|Cambridge
131604|3|London
102214|3|London
1399917|4|Cambridge
1503040|3|Cambridge
774814|2|Oxford
963623|3|Durham
1532045|3|Cambridge
885824|2|Oxford
765815|3|Oxford
992053|3|Durham
1417511|4|Cambridge
525242|3|Oxford
43059|3|London
289228|2|London
1233467|2|Durham
437306|3|London
1368674|2|Cambridge
925357|4|Durham
1171369|2|Durham
286982|4|London
163004|4|London
392823|3|London
1368545|2|Cambridge
690|3|London
1625057|3|Cambridge
628509|3|Oxford
1109176|2|Durham
732589|1|Oxford
281585|2|London
1108851|3|Durham
734719|3|Oxford
916958|3|Durham
796078|4|Oxford
714767|3|Oxford
645112|1|Oxford
475339|3|Oxford
27591|2|London
1465907|2|Cambridge
841642|3|Oxford
119189|3|London
1438887|3|Cambridge
922342|3|Durham
757585|3|Oxford
286387|2|London
1200247|2|Durham
1315022|1|Durham
123458|3|London
1661364|2|Cambridge
1653417|4|Cambridge
969094|2|Durham
1770761|1|Cambridge
1396286|4|Cambridge
314225|1|London
1374092|2|Cambridge
497888|3|Oxford
708881|3|Oxford
49155|3|London
463236|3|Oxford
197727|2|London
1795056|3|Cambridge
976793|3|Durham
1245787|2|Durham
1499456|2|Cambridge
1170807|4|Durham
1134713|1|Durham
958184|3|Durham
1051729|4|Durham
1752986|4|Cambridge
1070271|3|Durham
473054|2|Oxford
1011837|1|Durham
558728|3|Oxford
969050|3|Durham
325112|2|London
1130156|3|Durham
246185|3|London
1349385|4|Cambridge
1517594|3|Cambridge
914364|4|Durham
311896|4|London
685085|4|Oxford
722350|3|Oxford
963996|1|Durham
413901|3|London
740958|4|Oxford
125120|3|London
1672706|3|Cambridge
668301|2|Oxford
794533|3|Oxford
152291|3|London
1225962|3|Durham
1593569|3|Cambridge
770695|2|Oxford
1325782|3|Durham
37240|3|London
1115008|3|Durham
841292|3|Oxford
920941|3|Durham
1352616|3|Cambridge
1387393|4|Cambridge
354324|1|London
1666331|3|Cambridge
373516|3|London
1217593|1|Durham
1081038|3|Durham
81691|3|London
541931|4|Oxford
1508855|1|Cambridge
1235649|3|Durham
329781|3|London
46366|4|London
1431568|4|Cambridge
1451862|3|Cambridge
216509|4|London
1656790|3|Cambridge
404709|2|London
1574712|1|Cambridge
64672|3|London
692918|3|Oxford
462875|1|Oxford
1456798|2|Cambridge
1587010|4|Cambridge
1217247|1|Durham
1023135|2|Durham
597948|3|Oxford
752011|3|Oxford
1432477|2|Cambridge
29618|4|London
518415|2|Oxford
674365|3|Oxford
1651892|2|Cambridge
1767295|4|Cambridge
1468154|3|Cambridge
1010163|2|Durham
877923|2|Oxford
178766|1|London
170829|3|London
1220667|3|Durham
422089|3|London
474663|1|Oxford
1467133|4|Cambridge
47340|3|London
1534657|3|Cambridge
1219313|3|Durham
863269|3|Oxford
799967|3|Oxford
487042|3|Oxford
1162795|2|Durham
448814|1|Oxford
597581|4|Oxford
1645049|3|Cambridge
636890|2|Oxford
735370|2|Oxford
62861|3|London
503752|4|Oxford
59198|3|London
1325795|4|Durham
254334|2|London
1205194|2|Durham
61681|3|London
1072072|2|Durham
693628|1|Oxford
20445|3|London
926371|3|Durham
127200|2|London
793858|2|Oxford
780981|3|Oxford
811135|4|Oxford
521782|4|Oxford
1465314|1|Cambridge
1365343|2|Cambridge
1112534|3|Durham
1497554|2|Cambridge
1422301|2|Cambridge
1041989|3|Durham
358510|3|London
85302|3|London
705610|3|Oxford
794930|3|Oxford
84817|2|London
99318|3|London
1043297|1|Durham
813637|3|Oxford
823621|2|Oxford
1459202|4|Cambridge
1198183|4|Durham
575424|4|Oxford
984343|3|Durham
653309|4|Oxford
1273502|4|Durham
705016|3|Oxford
953516|3|Durham
1474913|3|Cambridge
1632260|2|Cambridge
301795|3|London
641034|3|Oxford
1595508|3|Cambridge
652200|4|Oxford
916244|4|Durham
1010034|3|Durham
656994|3|Oxford
402223|1|London
942514|4|Durham
298532|4|London
1673790|3|Cambridge
1624496|1|Cambridge
657391|3|Oxford
396356|3|London
1423575|4|Cambridge
920741|3|Durham
1023941|1|Durham
190961|2|London
336775|3|London
1152245|3|Durham
301364|1|London
1121149|3|Durham
89722|4|London
477805|3|Oxford
1274626|2|Durham
1575638|3|Cambridge
739971|3|Oxford
1705258|3|Cambridge
1664660|3|Cambridge
699056|4|Oxford
186785|3|London
1449440|3|Cambridge
891684|2|Oxford
434438|2|London
837950|3|Oxford
1460915|4|Cambridge
23969|4|London
1036941|4|Durham
291942|3|London
81430|3|London
1277024|2|Durham
417021|4|London
1416459|2|Cambridge
38428|3|London
1298143|3|Durham
1380632|4|Cambridge
789193|4|Oxford
1290602|3|Durham
72682|3|London
1295479|3|Durham
295995|3|London
733267|3|Oxford
1171034|3|Durham
708302|2|Oxford
1771994|2|Cambridge
1674102|4|Cambridge
125681|1|London
1709794|2|Cambridge
565892|4|Oxford
1013512|4|Durham
1462692|3|Cambridge
331723|3|London
158416|4|London
1671218|3|Cambridge
42662|2|London
644491|3|Oxford
1774119|4|Cambridge
1271492|3|Durham
801376|3|Oxford
1196263|2|Durham
370147|3|London
952840|2|Durham
1245833|1|Durham
1746482|4|Cambridge
902406|4|Durham
94591|2|London
146807|4|London
1579296|3|Cambridge
1686873|3|Cambridge
1607725|3|Cambridge
1144770|4|Durham
1614066|2|Cambridge
780915|1|Oxford
687803|3|Oxford
1186301|4|Durham
112352|1|London
1069352|3|Durham
1570916|3|Cambridge
352522|4|London
915845|3|Durham
131882|3|London
150979|4|London
1693194|4|Cambridge
180101|3|London
991400|3|Durham
318558|3|London
986906|1|Durham
783698|3|Oxford
426162|3|London
1424196|3|Cambridge
799219|1|Oxford
1624397|3|Cambridge
918865|4|Durham
1317213|1|Durham
1748105|1|Cambridge
1519522|3|Cambridge
1744695|3|Cambridge
90906|3|London
1726341|1|Cambridge
1514951|4|Cambridge
406158|2|London
855482|3|Oxford
82926|3|London
1768467|3|Cambridge
372230|1|London
863946|1|Oxford
814045|3|Oxford
1755791|3|Cambridge
818819|4|Oxford
1507515|2|Cambridge
1694454|4|Cambridge
1681399|4|Cambridge
61206|4|London
1384045|3|Cambridge
1321469|4|Durham
1587140|3|Cambridge
864755|4|Oxford
243825|1|London
895973|3|Oxford
116827|2|London
1310403|4|Durham
543123|3|Oxford
568614|3|Oxford
1669606|3|Cambridge
1215325|1|Durham
53369|2|London
752273|2|Oxford
800629|2|Oxford
882760|3|Oxford
194227|4|London
817193|3|Oxford
985735|3|Durham
796369|4|Oxford
1091470|3|Durham
1596349|3|Cambridge
1493377|3|Cambridge
958947|3|Durham
882207|3|Oxford
823944|3|Oxford
733350|2|Oxford
824091|1|Oxford
963410|2|Durham
746235|3|Oxford
995608|3|Durham
52954|3|London
28466|3|London
20778|4|London
1368656|3|Cambridge
1165709|1|Durham
942773|2|Durham
1483212|3|Cambridge
1310429|2|Durham
1146122|3|Durham
651902|3|Oxford
67999|1|London
191403|3|London
881553|4|Oxford
787595|4|Oxford
1339232|2|Durham
347534|3|London
543024|4|Oxford
761354|3|Oxford
77137|2|London
1567825|3|Cambridge
1642194|3|Cambridge
1083360|2|Durham
1785348|3|Cambridge
1086275|3|Durham
822849|3|Oxford
1402145|4|Cambridge
185632|2|London
881292|2|Oxford
1213234|3|Durham
730748|3|Oxford
390454|3|London
1492737|4|Cambridge
177284|4|London
900838|2|Durham
948309|3|Durham
542772|3|Oxford
1136283|3|Durham
825414|3|Oxford
315467|3|London
1708672|2|Cambridge
1605598|4|Cambridge
26238|2|London
810327|2|Oxford
676482|4|Oxford
459937|3|Oxford
673921|2|Oxford
1513397|4|Cambridge
1663019|3|Cambridge
1610837|3|Cambridge
909347|3|Durham
951875|3|Durham
1246881|3|Durham
253023|3|London
14184|2|London
1241806|4|Durham
797106|3|Oxford
998180|3|Durham
553312|3|Oxford
347871|2|London
1274921|3|Durham
226247|4|London
83156|3|London
187592|2|London
1790921|2|Cambridge
1454998|1|Cambridge
124425|3|London
1034095|3|Durham
33938|3|London
715070|3|Oxford
115179|3|London
706265|4|Oxford
527978|3|Oxford
1517687|3|Cambridge
1029727|2|Durham
120206|3|London
768231|2|Oxford
188008|4|London
469589|3|Oxford
702302|3|Oxford
103643|3|London
906903|1|Durham
488920|2|Oxford
414463|3|London
1432725|3|Cambridge
1088174|3|Durham
1089055|4|Durham
989098|3|Durham
353540|3|London
228830|4|London
1027593|3|Durham
1179812|3|Durham
1348581|4|Cambridge
1159751|3|Durham
609141|4|Oxford
517627|3|Oxford
1318433|2|Durham
971868|2|Durham
1554675|3|Cambridge
546463|3|Oxford
1560553|3|Cambridge
1538339|4|Cambridge
761617|2|Oxford
1484215|2|Cambridge
790584|3|Oxford
1612013|3|Cambridge
1325842|3|Durham
1258007|4|Durham
1529788|4|Cambridge
662333|3|Oxford
1280376|2|Durham
825574|3|Oxford
1457247|3|Cambridge
248288|3|London
666958|2|Oxford
549275|4|Oxford
1209594|2|Durham
1624687|3|Cambridge
5713|3|London
1459094|3|Cambridge
1078837|3|Durham
1042325|3|Durham
1240602|3|Durham
1374999|3|Cambridge
1486765|3|Cambridge
336170|1|London
890605|4|Oxford
939556|3|Durham
990397|1|Durham
412317|3|London
1466640|3|Cambridge
780605|3|Oxford
1464270|2|Cambridge
467363|3|Oxford
70431|3|London
577690|4|Oxford
490081|4|Oxford
875740|2|Oxford
158858|3|London
410845|3|London
178454|4|London
991669|3|Durham
54384|3|London
551339|3|Oxford
1361988|3|Cambridge
1289608|3|Durham
485891|3|Oxford
531260|3|Oxford
189218|1|London
1577809|3|Cambridge
254430|2|London
906590|3|Durham
1767503|3|Cambridge
1228215|3|Durham
179997|4|London
429738|1|London
394425|2|London
1538440|3|Cambridge
632323|1|Oxford
859519|2|Oxford
1061620|3|Durham
1101988|3|Durham
123388|3|London
302185|1|London
470588|3|Oxford
589451|3|Oxford
1370765|3|Cambridge
1521117|2|Cambridge
1241041|4|Durham
556550|3|Oxford
1710979|3|Cambridge
1194399|3|Durham
111222|3|London
555434|3|Oxford
1753050|3|Cambridge
1006348|4|Durham
105768|4|London
380173|1|London
1517646|1|Cambridge
